,id,name,lat,lng,category
0,5081087de4b0f51bc54920a2,原祿骨外科醫院,22.630964,120.309079,Hospital
1,4cca6cc7c010f04d8223efcc,義大醫院,22.76547147225252,120.36419212948265,Hospital
2,4ebc8f6061af9815e0c6d89d,高雄長庚紀念醫院,22.491578974856342,120.53912246089705,Hospital
3,4e27ad788877f9158a6de386,Kaohsiung Municipal Minsheng Hospital (高雄市立民生醫院),22.6263011426779,120.32400369644165,Hospital
4,4dfc1a1fd164848a03f4b4dd,阮綜合醫院 Yuan's General Hospital,22.615437037582392,120.29756784439087,Hospital
5,4e8a7ed602d540e45280f3d8,高雄市立聯合醫院,22.65498511745619,120.29095356506367,Hospital
6,4f0728fae4b0c3ff828f7398,柏仁醫院 Po-Jen Hospital,22.664549392411853,120.30346588737162,Hospital
7,50dd84c6e4b04eb765934062,濟世中醫診所,22.637456,120.342776,Hospital
8,50f21b98e4b0f9cd39e757e9,高雄市立凱旋醫院,22.624154596103704,120.32390819705667,Hospital
9,4d2d44cafd2e236a8a13efde,國軍左營總醫院,22.701499801770886,120.29057939567838,Hospital
10,5c526cda971317002db14123,倫詠診所,22.664027,120.298012,Hospital
11,4c7b937fdf08a1cd72c2e05d,長庚紀念醫院 Kaohsiung Chang Gung Memorial Hospital,22.6490952229492,120.35404209131721,Hospital
12,4ca2c8f3b0ff8cfae7fab15e,高雄榮民總醫院 Kaohsiung Veterans General Hospital,22.67797558169901,120.32265186309814,Hospital
13,5063b5c1e4b080e22ca49cef,博正骨科醫院,22.65828505025976,120.30324624189198,Hospital
14,52b5a8a9498e15ccd4c2f1b1,活水中醫診所,22.661365509033203,120.30728912353516,Hospital
15,52e79b07498e125fdffa2467,崇原國術館,22.612868,120.332645,Hospital
16,50b863ece4b0e2255f35d3eb,益群中醫,22.61063842042675,120.33292319598627,Hospital
17,57451f18498e54231e5df665,樂生婦幼醫院,22.606844,120.39542,Hospital
18,4f1ad0c6e4b08fa664185c11,高醫感染內科病房,22.6474500120336,120.30941307091659,Hospital
19,50fe71f0e4b0937c8d01e063,徐正雄眼科,22.683318,120.319716,Hospital
20,50617664498e317f7b689766,St.Joseph Hospital,22.63287700734753,120.32443751464525,Hospital
21,4d881a376daeb60c832d35e0,DongGang University Hospital,22.46379,120.458424,Hospital
22,4f7681bee4b09a0a52f0cfef,重仁骨科,22.631434098448036,120.29090607940397,Hospital
23,58578a652980db2d86a37ceb,劉志明耳鼻喉科診所,22.609801,120.314223,Hospital
24,537de02b498ee5d4ff0c9975,有村動物醫院,22.687624,120.308176,Hospital
25,505c1e1ae4b00e37995d8fc5,CGMH blood extraction,22.649538105135125,120.35672182342626,Hospital
26,4d21b243d7b0b1f70b171f9f,高雄醫學大學附設中和紀念醫院,22.645600885189726,120.30911207199097,Hospital
27,4cf6f204c28df04da8e4cd15,高雄市立大同醫院,22.627013469160705,120.2970261525344,Hospital
28,5a18cafca2c00b4483c7c19a,仁安堂中醫診所,22.967261,120.291114,Doctor's Office
29,4d4167b81bd2a143a6f4fc7c,建宏中醫診所,23.030933,120.253143,Doctor's Office
30,506188c9e4b0acb170e9b4b8,府城醫院,22.977663,120.194635,Hospital
31,5f73129986a1361a343d0884,毅安復健科診所,22.967801,120.23164,Hospital
32,5d70deabfadc2c00078cca57,樂活屋老人長期照顧中心,22.977604,120.19448,Hospital
33,4c4af7a7f7cc1b8d7472303f,成功大學醫學院附設醫院 National Cheng Kung University Hospital,23.00190680043007,120.2186103226201,Hospital
34,512c227be4b01feb015323ab,薛澤杰復健診所,22.987668210619017,120.22126464806816,Hospital
35,5df1feb17fd29e0008c3aa06,平安兒科皮膚科聯合診所,22.987873,120.17479,Hospital
36,4c0c5eea98102d7f60aee006,新樓醫院 總院,22.98953021359754,120.21339168436616,Hospital
37,4dd5b834d22d38ef42bf5e21,婦兒安婦幼中心,22.978531084665217,120.22678727737825,Hospital
38,508bbbe7e4b0b69fe8095891,奇美醫院台南分院,22.986438711003558,120.19634795846159,Hospital
39,53a256cf498e1101231754bd,大安婦幼診所,22.992685,120.193098,Hospital
40,5c36f5cfb9b37b002c7ebec6,賴外科,22.997909,120.208649,Hospital
