,District,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
43,楠梓區,瑞屏里,22.72315985,120.30664813612455,Family Mart (全家便利商店),22.723244895240608,120.31031413573535,Convenience Store
44,楠梓區,瑞屏里,22.72315985,120.30664813612455,宋仔溫州大餛飩,22.72648,120.305576,Noodle House
45,楠梓區,瑞屏里,22.72315985,120.30664813612455,LOUISA COFFEE 楠梓德賢店,22.725811,120.303078,Café
46,楠梓區,瑞屏里,22.72315985,120.30664813612455,NU-pasta 楠梓德賢店,22.72618103027344,120.3034210205078,Italian Restaurant
47,楠梓區,翠屏里,22.727678750000006,120.30449196474599,楊寶寶 Yang-BaoBao,22.72657986077219,120.30652962176256,Dim Sum Restaurant
48,楠梓區,翠屏里,22.727678750000006,120.30449196474599,NU-pasta 楠梓德賢店,22.72618103027344,120.3034210205078,Italian Restaurant
49,楠梓區,翠屏里,22.727678750000006,120.30449196474599,楊寶寶北平蒸餃(德賢店),22.72759,120.30273400000002,Dumpling Restaurant
50,楠梓區,翠屏里,22.727678750000006,120.30449196474599,Donutes 多那之,22.726027003716997,120.30282766736558,Coffee Shop
51,楠梓區,翠屏里,22.727678750000006,120.30449196474599,Cheer for Designer Gift Shop,22.72576684264533,120.30075126863716,Gift Shop
52,楠梓區,宏毅里,22.71556865,120.30744174558524,粉圓王子,22.71419405111448,120.30558910799348,Dessert Shop
53,楠梓區,宏毅里,22.71556865,120.30744174558524,KMRT Nanzih Export Processing Zone Station (捷運楠梓加工區站 (R19)),22.718649094923297,120.3068429272083,Metro Station
54,楠梓區,宏毅里,22.71556865,120.30744174558524,FamilyMart 全家便利商店,22.71844,120.31043799999999,Convenience Store
55,楠梓區,宏毅里,22.71556865,120.30744174558524,麥當勞後勁店,22.718838,120.31073400000001,Fast Food Restaurant
56,楠梓區,宏榮里,22.712696200000003,120.30265502964295,Starbucks,22.713207,120.30035900000001,Coffee Shop
57,楠梓區,宏榮里,22.712696200000003,120.30265502964295,7*PASTA,22.710658419193262,120.29996841169316,Italian Restaurant
58,楠梓區,宏榮里,22.712696200000003,120.30265502964295,KMRT Oil Refinery Elementary School Station (R18) (捷運油廠國小站 (R18)),22.708420520775565,120.3022589921737,Metro Station
59,楠梓區,廣昌里,22.7068953,120.28576329755896,7-ELEVEN 久昌門市,22.710675,120.283846,Convenience Store
60,楠梓區,久昌里,22.7092326,120.28426189372341,黑輪嫂,22.712128,120.285645,Breakfast Spot
61,楠梓區,大昌里,22.70689305,120.29005213913794,McDonald's 高雄右昌店,22.709827990467506,120.29298663139343,Burger Joint
62,楠梓區,大昌里,22.70689305,120.29005213913794,夷粥麵坊,22.711064,120.288896,Noodle House
63,楠梓區,福昌里,22.71421995,120.28394711812292,黑輪嫂,22.712128,120.285645,Breakfast Spot
64,楠梓區,泰昌里,22.714208300000006,120.28526198181991,摩斯漢堡 Mos Burger,22.71864059916993,120.28496932048178,Fast Food Restaurant
65,楠梓區,泰昌里,22.714208300000006,120.28526198181991,7-ELEVEN 久昌門市,22.710675,120.283846,Convenience Store
66,楠梓區,泰昌里,22.714208300000006,120.28526198181991,日十後昌店,22.714249,120.28968,Breakfast Spot
67,楠梓區,泰昌里,22.714208300000006,120.28526198181991,丹丹漢堡右昌店,22.71287133912695,120.28948105648992,Burger Joint
68,楠梓區,興昌里,22.71634285,120.28636272543469,摩斯漢堡 Mos Burger,22.71864059916993,120.28496932048178,Fast Food Restaurant
69,楠梓區,興昌里,22.71634285,120.28636272543469,庫瑞莎早午餐,22.716989014994702,120.2883320148695,Breakfast Spot
70,楠梓區,興昌里,22.71634285,120.28636272543469,澎澎漢堡店,22.716068,120.283047,Breakfast Spot
71,楠梓區,興昌里,22.71634285,120.28636272543469,京都豚骨拉麵,22.716896795025235,120.28985843560835,Restaurant
72,楠梓區,興昌里,22.71634285,120.28636272543469,日十後昌店,22.714249,120.28968,Breakfast Spot
73,楠梓區,興昌里,22.71634285,120.28636272543469,德民黃昏市場,22.719945872803464,120.28868123446699,Market
74,楠梓區,建昌里,22.71312885,120.29060846058687,日十後昌店,22.714249,120.28968,Breakfast Spot
75,楠梓區,建昌里,22.71312885,120.29060846058687,塔克雷爾Photography,22.7160925,120.29212140000004,Photography Studio
76,楠梓區,建昌里,22.71312885,120.29060846058687,隆昌公園,22.711081,120.29354,Park
77,楠梓區,建昌里,22.71312885,120.29060846058687,McDonald's 高雄右昌店,22.709827990467506,120.29298663139343,Burger Joint
78,楠梓區,宏昌里,22.718000699999997,120.29357086555812,陶軒涮涮鍋,22.720378,120.291321,Hotpot Restaurant
79,楠梓區,宏昌里,22.718000699999997,120.29357086555812,Crown 金鑛咖啡,22.72157949658314,120.29139047101485,Café
80,楠梓區,和昌里,22.7084057,120.29479219854856,7-ELEVEN 新昌門市,22.708046509952254,120.29842615127563,Convenience Store
81,楠梓區,和昌里,22.7084057,120.29479219854856,McDonald's 高雄右昌店,22.709827990467506,120.29298663139343,Burger Joint
82,楠梓區,和昌里,22.7084057,120.29479219854856,寶雅生活館高雄右昌店,22.70837938302066,120.2979352145905,Shopping Mall
83,楠梓區,和昌里,22.7084057,120.29479219854856,隆昌公園,22.711081,120.29354,Park
84,楠梓區,和昌里,22.7084057,120.29479219854856,肯德基 KFC,22.711371921496248,120.29547572135927,Fried Chicken Joint
85,楠梓區,和昌里,22.7084057,120.29479219854856,笑笑一品日式拉麵,22.708636324309754,120.29827314427521,Japanese Restaurant
86,楠梓區,和昌里,22.7084057,120.29479219854856,八方雲集,22.7081241607666,120.29845428466795,Dumpling Restaurant
87,楠梓區,和昌里,22.7084057,120.29479219854856,石二鍋(後昌店),22.70849035373982,120.29852659096622,Hotpot Restaurant
88,楠梓區,慶昌里,22.71054015,120.29791218248957,Starbucks,22.713207,120.30035900000001,Coffee Shop
89,楠梓區,慶昌里,22.71054015,120.29791218248957,7-ELEVEN 新昌門市,22.708046509952254,120.29842615127563,Convenience Store
90,楠梓區,慶昌里,22.71054015,120.29791218248957,丫丫藥局 後昌店,22.71073851600112,120.29613018035887,Pharmacy
91,楠梓區,慶昌里,22.71054015,120.29791218248957,7-ELEVEN 慶昌門市,22.7098824242294,120.29680609703064,Convenience Store
92,楠梓區,慶昌里,22.71054015,120.29791218248957,7*PASTA,22.710658419193262,120.29996841169316,Italian Restaurant
93,楠梓區,慶昌里,22.71054015,120.29791218248957,笑笑一品日式拉麵,22.708636324309754,120.29827314427521,Japanese Restaurant
94,楠梓區,慶昌里,22.71054015,120.29791218248957,石二鍋(後昌店),22.70849035373982,120.29852659096622,Hotpot Restaurant
95,楠梓區,慶昌里,22.71054015,120.29791218248957,寶雅生活館高雄右昌店,22.70837938302066,120.2979352145905,Shopping Mall
96,楠梓區,慶昌里,22.71054015,120.29791218248957,永興(莒光)市場,22.708853274274677,120.29606209302902,Farmers Market
97,楠梓區,慶昌里,22.71054015,120.29791218248957,肯德基 KFC,22.711371921496248,120.29547572135927,Fried Chicken Joint
98,楠梓區,慶昌里,22.71054015,120.29791218248957,八方雲集,22.7081241607666,120.29845428466795,Dumpling Restaurant
99,楠梓區,慶昌里,22.71054015,120.29791218248957,隆昌公園,22.711081,120.29354,Park
100,楠梓區,隆昌里,22.7115863,120.29360327348779,隆昌公園,22.711081,120.29354,Park
101,楠梓區,隆昌里,22.7115863,120.29360327348779,肯德基 KFC,22.711371921496248,120.29547572135927,Fried Chicken Joint
102,楠梓區,隆昌里,22.7115863,120.29360327348779,McDonald's 高雄右昌店,22.709827990467506,120.29298663139343,Burger Joint
103,楠梓區,隆昌里,22.7115863,120.29360327348779,日十後昌店,22.714249,120.28968,Breakfast Spot
104,楠梓區,秀昌里,22.71292575,120.29622630580316,Starbucks,22.713207,120.30035900000001,Coffee Shop
105,楠梓區,秀昌里,22.71292575,120.29622630580316,肯德基 KFC,22.711371921496248,120.29547572135927,Fried Chicken Joint
106,楠梓區,秀昌里,22.71292575,120.29622630580316,丫丫藥局 後昌店,22.71073851600112,120.29613018035887,Pharmacy
107,楠梓區,秀昌里,22.71292575,120.29622630580316,7-ELEVEN 慶昌門市,22.7098824242294,120.29680609703064,Convenience Store
108,楠梓區,秀昌里,22.71292575,120.29622630580316,隆昌公園,22.711081,120.29354,Park
109,楠梓區,秀昌里,22.71292575,120.29622630580316,永興(莒光)市場,22.708853274274677,120.29606209302902,Farmers Market
110,楠梓區,秀昌里,22.71292575,120.29622630580316,7*PASTA,22.710658419193262,120.29996841169316,Italian Restaurant
111,楠梓區,秀昌里,22.71292575,120.29622630580316,McDonald's 高雄右昌店,22.709827990467506,120.29298663139343,Burger Joint
112,楠梓區,裕昌里,22.717457000000003,120.28837205094713,摩斯漢堡 Mos Burger,22.71864059916993,120.28496932048178,Fast Food Restaurant
113,楠梓區,裕昌里,22.717457000000003,120.28837205094713,德民黃昏市場,22.719945872803464,120.28868123446699,Market
114,楠梓區,裕昌里,22.717457000000003,120.28837205094713,日十後昌店,22.714249,120.28968,Breakfast Spot
115,楠梓區,裕昌里,22.717457000000003,120.28837205094713,陶軒涮涮鍋,22.720378,120.291321,Hotpot Restaurant
116,楠梓區,國昌里,22.7213998,120.28675773760256,摩斯漢堡 Mos Burger,22.71864059916993,120.28496932048178,Fast Food Restaurant
117,楠梓區,國昌里,22.7213998,120.28675773760256,千有餃子王,22.720916748046875,120.2894515991211,Chinese Restaurant
118,楠梓區,國昌里,22.7213998,120.28675773760256,Crown 金鑛咖啡,22.72157949658314,120.29139047101485,Café
119,楠梓區,國昌里,22.7213998,120.28675773760256,巴沙諾瓦bossanova restaurant,22.721165,120.291425,American Restaurant
120,楠梓區,國昌里,22.7213998,120.28675773760256,陶軒涮涮鍋,22.720378,120.291321,Hotpot Restaurant
121,楠梓區,加昌里,22.71925435,120.29711011617444,鮮茶道,22.7198794227552,120.29821682272168,Tea Room
122,楠梓區,加昌里,22.71925435,120.29711011617444,小本愛玉,22.721453,120.29594399999999,Dessert Shop
123,楠梓區,加昌里,22.71925435,120.29711011617444,右昌森林公園,22.71953292727836,120.29433057701063,Park
124,楠梓區,加昌里,22.71925435,120.29711011617444,H健身,22.71696,120.29876000000002,Gym / Fitness Center
125,楠梓區,加昌里,22.71925435,120.29711011617444,黑浮咖啡 Rêve Café 楠梓店,22.723444,120.297881,Café
126,楠梓區,仁昌里,22.7238969,120.29434402153895,7-ELEVEn,22.726371,120.291385,Convenience Store
127,楠梓區,仁昌里,22.7238969,120.29434402153895,小本愛玉,22.721453,120.29594399999999,Dessert Shop
128,楠梓區,仁昌里,22.7238969,120.29434402153895,順億鮪魚專賣店-右昌店,22.72554,120.29170500000001,Sushi Restaurant
129,楠梓區,仁昌里,22.7238969,120.29434402153895,黑浮咖啡 Rêve Café 楠梓店,22.723444,120.297881,Café
130,楠梓區,仁昌里,22.7238969,120.29434402153895,Crown 金鑛咖啡,22.72157949658314,120.29139047101485,Café
131,楠梓區,仁昌里,22.7238969,120.29434402153895,巴沙諾瓦bossanova restaurant,22.721165,120.291425,American Restaurant
132,楠梓區,仁昌里,22.7238969,120.29434402153895,右昌森林公園,22.71953292727836,120.29433057701063,Park
133,楠梓區,仁昌里,22.7238969,120.29434402153895,陶軒涮涮鍋,22.720378,120.291321,Hotpot Restaurant
134,楠梓區,藍田里,22.730108800000004,120.2866832825716,素描學派,22.728749,120.28368600000002,Russian Restaurant
135,楠梓區,藍田里,22.730108800000004,120.2866832825716,令令弄弄咖啡館 Ling Ling Nong Nong Cafe,22.728189,120.289911,Café
136,楠梓區,中興里,22.724786399999996,120.28021441065776,明之屋精緻美食,22.725028,120.275601,Breakfast Spot
137,左營區,進學里,22.6913891,120.29499999242692,北站羊肉,22.689482850804037,120.29508530621769,Restaurant
138,左營區,進學里,22.6913891,120.29499999242692,廣東汕頭勝味火鍋,22.692083,120.297078,Hotpot Restaurant
139,左營區,進學里,22.6913891,120.29499999242692,香園牛肉麵館,22.692996884567,120.292426837748,Noodle House
140,左營區,進學里,22.6913891,120.29499999242692,北鼎麵食館,22.693548,120.292666,Noodle House
141,左營區,進學里,22.6913891,120.29499999242692,芒果咖秋 高雄孔廟,22.689806,120.29796499999999,Coffee Shop
142,左營區,進學里,22.6913891,120.29499999242692,孔廟 Confucius Temple,22.690085891953203,120.29886451912417,Temple
143,左營區,進學里,22.6913891,120.29499999242692,哈囉市場,22.689954999999998,120.29903200000001,Farmers Market
144,左營區,進學里,22.6913891,120.29499999242692,上海旅社,22.688323,120.292217,Hotel
145,左營區,進學里,22.6913891,120.29499999242692,左記牛肉麵,22.693585000000002,120.298647,Chinese Restaurant
146,左營區,進學里,22.6913891,120.29499999242692,左營老牌豆漿店,22.69348361112031,120.29894336890214,Breakfast Spot
147,左營區,進學里,22.6913891,120.29499999242692,第一家刀削麵,22.69350795631668,120.298960265277,Chinese Restaurant
148,左營區,尾西里,22.689035500000003,120.29334655669355,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
149,左營區,尾西里,22.689035500000003,120.29334655669355,天府宮,22.686933620050908,120.29638072680487,Historic Site
150,左營區,尾西里,22.689035500000003,120.29334655669355,香園牛肉麵館,22.692996884567,120.292426837748,Noodle House
151,左營區,尾西里,22.689035500000003,120.29334655669355,芒果咖秋 高雄孔廟,22.689806,120.29796499999999,Coffee Shop
152,左營區,頂北里,22.687550199999997,120.29251420386223,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
153,左營區,頂北里,22.687550199999997,120.29251420386223,天府宮,22.686933620050908,120.29638072680487,Historic Site
154,左營區,中北里,22.68625055,120.29327926048636,春秋閣,22.682340305790788,120.2925067699087,Sculpture Garden
155,左營區,中北里,22.68625055,120.29327926048636,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
156,左營區,中北里,22.68625055,120.29327926048636,天府宮,22.686933620050908,120.29638072680487,Historic Site
157,左營區,中北里,22.68625055,120.29327926048636,嚮茶蓮 Shiny Tea,22.682111691640788,120.29276478164905,Bubble Tea Shop
158,左營區,中南里,22.684746899999997,120.29408302433916,春秋閣,22.682340305790788,120.2925067699087,Sculpture Garden
159,左營區,中南里,22.684746899999997,120.29408302433916,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
160,左營區,中南里,22.684746899999997,120.29408302433916,嚮茶蓮 Shiny Tea,22.682111691640788,120.29276478164905,Bubble Tea Shop
161,左營區,中南里,22.684746899999997,120.29408302433916,天府宮,22.686933620050908,120.29638072680487,Historic Site
162,左營區,中南里,22.684746899999997,120.29408302433916,Lotus Lake (蓮池潭),22.680761999999998,120.292332,Lake
163,左營區,廟東里,22.686415399999998,120.29497247045973,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
164,左營區,廟東里,22.686415399999998,120.29497247045973,天府宮,22.686933620050908,120.29638072680487,Historic Site
165,左營區,廟東里,22.686415399999998,120.29497247045973,PAMMA CoffeeX泮咖啡X三思樹,22.687352,120.29894399999999,Café
166,左營區,廟東里,22.686415399999998,120.29497247045973,芒果咖秋 高雄孔廟,22.689806,120.29796499999999,Coffee Shop
167,左營區,廟北里,22.6874907,120.29537310043884,天府宮,22.686933620050908,120.29638072680487,Historic Site
168,左營區,廟北里,22.6874907,120.29537310043884,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
169,左營區,廟北里,22.6874907,120.29537310043884,PAMMA CoffeeX泮咖啡X三思樹,22.687352,120.29894399999999,Café
170,左營區,廟北里,22.6874907,120.29537310043884,芒果咖秋 高雄孔廟,22.689806,120.29796499999999,Coffee Shop
171,左營區,廟北里,22.6874907,120.29537310043884,孔廟 Confucius Temple,22.690085891953203,120.29886451912417,Temple
172,左營區,廟北里,22.6874907,120.29537310043884,哈囉市場,22.689954999999998,120.29903200000001,Farmers Market
173,左營區,尾南里,22.68855305,120.29667957437056,北站羊肉,22.689482850804037,120.29508530621769,Restaurant
174,左營區,尾南里,22.68855305,120.29667957437056,芒果咖秋 高雄孔廟,22.689806,120.29796499999999,Coffee Shop
175,左營區,尾南里,22.68855305,120.29667957437056,天府宮,22.686933620050908,120.29638072680487,Historic Site
176,左營區,尾南里,22.68855305,120.29667957437056,PAMMA CoffeeX泮咖啡X三思樹,22.687352,120.29894399999999,Café
177,左營區,尾南里,22.68855305,120.29667957437056,孔廟 Confucius Temple,22.690085891953203,120.29886451912417,Temple
178,左營區,尾南里,22.68855305,120.29667957437056,哈囉市場,22.689954999999998,120.29903200000001,Farmers Market
179,左營區,尾南里,22.68855305,120.29667957437056,阿博深夜早餐店,22.687136,120.293383,Breakfast Spot
180,左營區,尾南里,22.68855305,120.29667957437056,廣東汕頭勝味火鍋,22.692083,120.297078,Hotpot Restaurant
181,左營區,尾南里,22.68855305,120.29667957437056,上海旅社,22.688323,120.292217,Hotel
182,左營區,尾北里,22.6890862,120.30560411549702,TRA Xinzuoying Station (臺鐵新左營站),22.687476996648982,120.3072010773303,Train Station
183,左營區,尾北里,22.6890862,120.30560411549702,THSR Zuoying Station (高鐵左營站),22.687072559605102,120.30794319560208,Train Station
184,左營區,尾北里,22.6890862,120.30560411549702,Mövenpick Café (莫凡彼咖啡館),22.686734752359282,120.30806338785005,Café
185,左營區,尾北里,22.6890862,120.30560411549702,Shin Kong Mitsukoshi (新光三越),22.68843799661883,120.31007320183399,Department Store
186,左營區,尾北里,22.6890862,120.30560411549702,樺達奶茶 Huada Milk Tea,22.68740839406917,120.30813467454857,Bubble Tea Shop
187,左營區,尾北里,22.6890862,120.30560411549702,新左營站 台鐵便當販賣部,22.686836913421068,120.30750955106907,Train Station
188,左營區,尾北里,22.6890862,120.30560411549702,麵屋武藏 ｜武骨店,22.687528822332986,120.30719747614495,Ramen Restaurant
189,左營區,尾北里,22.6890862,120.30560411549702,星巴克,22.68842990174395,120.31013127306628,Coffee Shop
190,左營區,尾北里,22.6890862,120.30560411549702,Starbucks (星巴克),22.68692961673073,120.30777822985313,Coffee Shop
191,左營區,尾北里,22.6890862,120.30560411549702,彩虹市集 Rainbow Bazaar,22.687413815666154,120.30871175989245,Arts & Crafts Store
192,左營區,尾北里,22.6890862,120.30560411549702,環球購物中心 GlobalMall,22.687999221349482,120.30879358525091,Department Store
193,左營區,尾北里,22.6890862,120.30560411549702,SAISON du SOLEIL | Bread & Deli,22.68753503505464,120.30708716864777,Bakery
194,左營區,尾北里,22.6890862,120.30560411549702,福勝亭 Tonkatsu,22.687473749801416,120.30706464154696,Japanese Restaurant
195,左營區,尾北里,22.6890862,120.30560411549702,高鐵左營站第三月台 THSR Zuoying Station Platform 3,22.6869116732137,120.30771410771523,Platform
196,左營區,尾北里,22.6890862,120.30560411549702,艾妮塔Anita養生素食,22.687664294597077,120.3084894730317,Vegetarian / Vegan Restaurant
197,左營區,尾北里,22.6890862,120.30560411549702,Banping Mountain Nature Park (半屏山自然公園),22.691454384702702,120.30324624189197,National Park
198,左營區,尾北里,22.6890862,120.30560411549702,春水堂 Chun Shui Tang,22.68845661628927,120.30989302661013,Tea Room
199,左營區,尾北里,22.6890862,120.30560411549702,瓦城泰國料理 Thai Town Cuisine,22.68894362354448,120.31021714210509,Thai Restaurant
200,左營區,尾北里,22.6890862,120.30560411549702,古拉爵 Café Grazie,22.688983217773533,120.31024932861328,Italian Restaurant
201,左營區,尾北里,22.6890862,120.30560411549702,藍屋日本料理,22.68906240619733,120.31030297279358,Japanese Restaurant
202,左營區,尾北里,22.6890862,120.30560411549702,Häagen-Dazs左營旗艦店,22.688875410825965,120.3103028724635,Ice Cream Shop
203,左營區,屏山里,22.693369399999998,120.30087016576199,左營老牌豆漿店,22.69348361112031,120.29894336890214,Breakfast Spot
204,左營區,屏山里,22.693369399999998,120.30087016576199,第一家刀削麵,22.69350795631668,120.298960265277,Chinese Restaurant
205,左營區,屏山里,22.693369399999998,120.30087016576199,Banping Mountain Nature Park (半屏山自然公園),22.691454384702702,120.30324624189197,National Park
206,左營區,屏山里,22.693369399999998,120.30087016576199,廣東汕頭勝味火鍋,22.692083,120.297078,Hotpot Restaurant
207,左營區,屏山里,22.693369399999998,120.30087016576199,孔廟 Confucius Temple,22.690085891953203,120.29886451912417,Temple
208,左營區,屏山里,22.693369399999998,120.30087016576199,哈囉市場,22.689954999999998,120.29903200000001,Farmers Market
209,左營區,屏山里,22.693369399999998,120.30087016576199,芒果咖秋 高雄孔廟,22.689806,120.29796499999999,Coffee Shop
210,左營區,祥和里,22.69365495,120.30439643497559,Banping Mountain Nature Park (半屏山自然公園),22.691454384702702,120.30324624189197,National Park
211,左營區,永清里,22.6970966,120.29699015706785,左記牛肉麵,22.693585000000002,120.298647,Chinese Restaurant
212,左營區,永清里,22.6970966,120.29699015706785,第一家刀削麵,22.69350795631668,120.298960265277,Chinese Restaurant
213,左營區,永清里,22.6970966,120.29699015706785,左營老牌豆漿店,22.69348361112031,120.29894336890214,Breakfast Spot
214,左營區,莒光里,22.70676235,120.29499418177858,國家體育場,22.702823000000002,120.294703,Stadium
215,左營區,莒光里,22.70676235,120.29499418177858,7-ELEVEN 新昌門市,22.708046509952254,120.29842615127563,Convenience Store
216,左營區,莒光里,22.70676235,120.29499418177858,寶雅生活館高雄右昌店,22.70837938302066,120.2979352145905,Shopping Mall
217,左營區,莒光里,22.70676235,120.29499418177858,八方雲集,22.7081241607666,120.29845428466795,Dumpling Restaurant
218,左營區,莒光里,22.70676235,120.29499418177858,笑笑一品日式拉麵,22.708636324309754,120.29827314427521,Japanese Restaurant
219,左營區,莒光里,22.70676235,120.29499418177858,McDonald's 高雄右昌店,22.709827990467506,120.29298663139343,Burger Joint
220,左營區,莒光里,22.70676235,120.29499418177858,石二鍋(後昌店),22.70849035373982,120.29852659096622,Hotpot Restaurant
221,左營區,光輝里,22.70776295,120.29745367449159,永興(莒光)市場,22.708853274274677,120.29606209302902,Farmers Market
222,左營區,光輝里,22.70776295,120.29745367449159,寶雅生活館高雄右昌店,22.70837938302066,120.2979352145905,Shopping Mall
223,左營區,光輝里,22.70776295,120.29745367449159,7-ELEVEN 慶昌門市,22.7098824242294,120.29680609703064,Convenience Store
224,左營區,光輝里,22.70776295,120.29745367449159,中油宏南宿舍,22.707131074870304,120.30195652125131,Ice Cream Shop
225,左營區,光輝里,22.70776295,120.29745367449159,KMRT Oil Refinery Elementary School Station (R18) (捷運油廠國小站 (R18)),22.708420520775565,120.3022589921737,Metro Station
